Date,Country,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Critical_Cases,Case_Fatality_Rate (%),Recovery_Rate (%)
2020-12-19,China,447185.0,8653.0,23618.0,541.0,488594.0,357299.0,7015.0,1.6061729319935236,68.42667978035905
2020-12-18,USA,234417.0,6733.0,15409.0,,347328.0,,,8.868855049846765,50.277740211296575
2020-11-10,South Africa,535580.0,4431.0,9529.0,689.0,97292.0,492884.0,1802.0,4.864267393721744,33.98383941845092
2020-05-02,India,776230.0,,24154.0,772.0,481159.0,328431.0,677.0,9.68554909085197,
,China,958298.0,1381.0,32882.0,,44561.0,111541.0,8087.0,2.548610114025245,5.77107338895112
2020-11-09,Brazil,341603.0,9337.0,,140.0,641269.0,244084.0,,,89.96301392724256
,Brazil,773292.0,,,482.0,665430.0,367993.0,7730.0,2.2242468197214906,76.93945237267566
2020-03-20,,836624.0,4454.0,15701.0,304.0,170097.0,333024.0,3004.0,3.681667580234694,62.33432413014943
2020-07-31,Italy,945207.0,7769.0,9745.0,344.0,33779.0,427189.0,8986.0,5.94016522924926,39.60817432142243
,India,608481.0,6489.0,24335.0,561.0,254745.0,206120.0,728.0,6.933230591844951,
2020-09-17,Italy,593453.0,8384.0,2689.0,269.0,409832.0,167727.0,9885.0,7.202821690064072,48.508980496859955
2020-08-05,China,854082.0,3534.0,2988.0,107.0,620197.0,230706.0,,4.762524089277726,27.393497847888405
2020-02-24,,974020.0,755.0,35919.0,557.0,117715.0,74158.0,190.0,0.768269568641019,29.857274670803434
2020-08-20,Italy,493197.0,9876.0,44487.0,473.0,521537.0,457393.0,4994.0,,87.44797064560551
,China,916290.0,2525.0,48426.0,81.0,773657.0,452725.0,,3.3468795253639625,63.4908072475903
2020-03-10,China,,827.0,9013.0,637.0,100477.0,122207.0,9681.0,6.576556090187232,0.14224847421286935
2020-07-18,Russia,746470.0,9081.0,39113.0,83.0,101688.0,102987.0,6039.0,,32.68717651063079
2020-11-18,Germany,884317.0,4748.0,3574.0,289.0,782846.0,60461.0,,3.9391232475135283,33.99454647253538
2020-10-02,China,153329.0,2333.0,32480.0,70.0,783843.0,18658.0,8829.0,9.661191540005332,70.6335559451616
2020-09-17,,100588.0,4946.0,7838.0,174.0,656157.0,,4045.0,0.888673992303024,70.04533424811116
2020-09-19,,,8302.0,28363.0,827.0,695249.0,298277.0,6315.0,6.023341579411603,46.415485300520906
2020-05-24,Germany,777110.0,8046.0,31368.0,841.0,457606.0,214255.0,5624.0,0.9064822904853576,95.09794128113947
2020-05-01,China,524186.0,8984.0,32228.0,,406810.0,,4158.0,1.5699565593995979,
2020-10-26,India,869941.0,7181.0,49711.0,848.0,572042.0,,4111.0,6.049343886130572,86.62107147290214
2020-10-26,India,746633.0,3414.0,46097.0,394.0,773732.0,430283.0,6834.0,4.439955225777864,
2020-11-15,Brazil,313816.0,9501.0,28639.0,865.0,53639.0,462485.0,,,
,,980812.0,6457.0,14823.0,,204298.0,160747.0,3951.0,8.798721705950927,41.89619245283227
2020-07-15,China,732943.0,6749.0,23510.0,468.0,12669.0,198273.0,5220.0,8.172402425109725,
2020-07-12,Russia,512552.0,296.0,,862.0,346653.0,860.0,4058.0,8.879814494285128,88.92107950108665
2020-10-22,India,284257.0,9821.0,4435.0,433.0,152157.0,115532.0,3247.0,6.162549208382123,24.912069956979987
,Russia,262838.0,568.0,38418.0,248.0,28787.0,,1216.0,4.896431697140143,80.21950709593233
2020-09-19,China,15588.0,5283.0,20553.0,643.0,,290060.0,6092.0,4.591975817800219,51.40399750447735
2020-10-21,China,717116.0,7664.0,7436.0,,286195.0,208289.0,7980.0,7.39808556222444,24.908418573328227
,South Africa,457301.0,7511.0,36476.0,954.0,710926.0,344200.0,9090.0,5.212998783249629,52.72937788595542
2020-05-17,Germany,766719.0,5465.0,47219.0,,50615.0,349811.0,5586.0,,19.544162067404315
2020-05-30,South Africa,245456.0,8263.0,34477.0,880.0,732450.0,,7076.0,1.419390240582613,10.817929750703492
2020-02-23,Russia,716502.0,4382.0,24244.0,848.0,707622.0,76960.0,7940.0,3.5708276771390257,83.81774178320511
2020-08-07,,64373.0,65.0,42721.0,240.0,734250.0,38554.0,2222.0,0.6782337197118871,69.93220234306598
2020-02-03,Brazil,872035.0,879.0,1692.0,701.0,119123.0,157868.0,9449.0,2.392312194599302,20.49789902138689
2020-06-30,Germany,530992.0,,15523.0,495.0,417960.0,402561.0,7979.0,6.564008532135465,94.22947302586489
2020-07-26,USA,40136.0,9408.0,32326.0,339.0,,454734.0,1514.0,0.1243031229724656,2.439837334124917
2020-04-29,South Africa,591795.0,7222.0,47090.0,792.0,17945.0,386002.0,8608.0,6.04092865581498,33.32801870501814
2020-08-12,Russia,47361.0,,42205.0,743.0,,123448.0,2883.0,7.723569232018301,
2020-02-01,India,845279.0,3239.0,125.0,470.0,376279.0,224094.0,,1.7015375153109735,14.229759328933323
,India,892791.0,507.0,45712.0,462.0,,284728.0,4339.0,1.8096856320240862,18.00793761634114
2020-10-30,India,142513.0,7704.0,1199.0,800.0,759950.0,485738.0,674.0,0.2885636651348067,81.03348677305677
2020-05-24,Italy,381050.0,1125.0,,274.0,155299.0,11598.0,6289.0,5.124500388334615,99.30396705333845
2020-03-05,China,14677.0,885.0,16375.0,824.0,,204933.0,102.0,6.545875568727172,86.73202746110552
2020-07-19,Germany,814250.0,2841.0,2711.0,,344638.0,411661.0,3993.0,4.569095820846188,63.513298878203805
2020-10-12,India,,7975.0,32437.0,,438746.0,495898.0,3708.0,,72.29234300574223
2020-04-05,USA,607879.0,6565.0,28022.0,964.0,53168.0,305957.0,1495.0,4.544128172936672,
,India,910394.0,6083.0,9182.0,,76086.0,134802.0,3392.0,7.815282187246552,42.25436066479919
2020-02-20,Brazil,329408.0,4870.0,27641.0,59.0,646203.0,11684.0,7537.0,0.33514307345358985,69.21689308424392
2020-02-08,China,597456.0,2525.0,29530.0,364.0,855992.0,450686.0,2785.0,7.838185608326084,97.31166860093823
2020-07-22,Russia,667403.0,9117.0,22612.0,239.0,31772.0,366570.0,5819.0,6.663421156667912,2.8894042356316985
2020-07-25,China,71939.0,4215.0,5995.0,607.0,401938.0,165635.0,3659.0,2.4142655415741987,
2020-08-28,South Africa,277876.0,1938.0,40950.0,789.0,181214.0,403257.0,4880.0,5.2473972624018215,
2020-09-27,Russia,841676.0,3232.0,38270.0,,591944.0,,,0.49290670652444524,41.425085582009956
2020-12-22,,411742.0,3744.0,12920.0,,357769.0,73723.0,4802.0,3.795886703393012,62.689214690144865
2020-07-17,South Africa,795772.0,6221.0,22144.0,396.0,86884.0,61320.0,4891.0,1.7404247907713488,51.37531624797014
2020-05-12,Germany,759848.0,3465.0,18882.0,933.0,117129.0,365288.0,3525.0,0.22300386020653984,1.87290490257912
2020-10-21,South Africa,808826.0,440.0,2565.0,793.0,136949.0,294768.0,3517.0,3.570894977659659,41.16095783853716
2020-04-24,Italy,360701.0,461.0,,499.0,502240.0,207527.0,4777.0,7.261124173944356,61.94487045233033
,,135174.0,8803.0,,208.0,805336.0,265870.0,4189.0,9.210218673584041,50.48247249304841
2020-02-17,Russia,495062.0,5413.0,5024.0,,348472.0,257512.0,6933.0,6.622635130906498,87.20618641813142
2020-01-30,South Africa,543447.0,5755.0,24691.0,380.0,484789.0,228324.0,6137.0,4.019701281303904,39.85956706680205
2020-12-18,Germany,122366.0,5012.0,,432.0,213943.0,229635.0,6254.0,9.994961124018776,1.25586798269115
,India,196164.0,3163.0,1241.0,608.0,604483.0,181465.0,1913.0,2.829435081002103,28.48985175544988
2020-09-17,Brazil,792644.0,6752.0,,730.0,160756.0,132915.0,7335.0,1.8713143270818056,
2020-06-10,USA,490576.0,5.0,38477.0,388.0,852932.0,317073.0,1150.0,4.63682269225918,25.023032345282516
2020-03-21,Germany,823837.0,4776.0,22383.0,996.0,559190.0,452072.0,4137.0,5.049114154418078,36.20880180368749
2020-03-15,Italy,,7038.0,47507.0,582.0,840038.0,196532.0,4136.0,,
2020-04-17,Germany,339205.0,6414.0,11830.0,,647862.0,275898.0,7729.0,6.9549907904532,32.41699952981798
2020-07-28,China,356440.0,5739.0,28975.0,273.0,231620.0,159925.0,,1.8386441192821712,88.41091750638664
2020-09-23,India,841618.0,3970.0,46546.0,350.0,35571.0,452776.0,3915.0,5.10339759750806,29.95679093896323
,India,961743.0,2606.0,26551.0,133.0,855879.0,461032.0,6325.0,5.001269585007883,13.6933412141511
2020-04-27,Russia,766164.0,98.0,40928.0,,76752.0,484283.0,3252.0,8.237864226816393,16.8865417470923
2020-12-15,,748353.0,525.0,23267.0,638.0,460160.0,95324.0,8935.0,9.269681987608049,93.45798638819616
2020-10-01,India,,6337.0,12375.0,204.0,873589.0,204404.0,3938.0,6.6326587371065955,
,,506767.0,1180.0,21513.0,,741873.0,4567.0,2511.0,3.0537159033464114,40.31260680625002
2020-08-19,,534820.0,8067.0,4403.0,116.0,209803.0,488963.0,1073.0,6.89611019868291,6.890088109852622
2020-06-14,India,210126.0,9881.0,4897.0,947.0,699298.0,205908.0,2192.0,2.51371129240501,73.33210687819185
2020-04-16,USA,989516.0,9330.0,163.0,266.0,581491.0,324262.0,8207.0,,69.46525257766999
2020-05-23,Italy,216351.0,4491.0,36078.0,793.0,582093.0,452102.0,7383.0,8.223621190827128,
2020-10-08,Russia,328684.0,5922.0,17379.0,148.0,237039.0,,5171.0,4.31190255466038,69.17635496838798
2020-01-26,South Africa,103021.0,3071.0,47759.0,193.0,239185.0,294294.0,8298.0,7.843435171415962,36.74517605133813
2020-03-01,India,789703.0,5641.0,30030.0,679.0,72649.0,,4314.0,4.086556453619082,
2020-02-06,Russia,962986.0,7381.0,29870.0,823.0,40910.0,256250.0,6480.0,0.7461015877974786,73.80993773077759
2020-02-05,Italy,209.0,2792.0,29482.0,885.0,415977.0,359508.0,2857.0,7.067688730006054,96.52012933777061
2020-11-11,,222071.0,4778.0,31058.0,178.0,287136.0,,4349.0,4.046138330284405,64.82905281740828
2020-09-20,Brazil,660899.0,14.0,26871.0,147.0,210386.0,214650.0,1428.0,9.303198167838618,27.646123521435552
2020-07-03,India,806409.0,2415.0,26379.0,464.0,873953.0,27560.0,6723.0,3.0656121432928662,26.99202854649033
2020-02-24,Russia,205214.0,2685.0,2251.0,975.0,,84568.0,6779.0,8.433328214545933,92.8977596486901
2020-07-09,Germany,,9428.0,43860.0,,594191.0,113246.0,7856.0,6.804378452067642,30.32903073977873
2020-07-02,South Africa,390300.0,8159.0,23674.0,4.0,,208758.0,7300.0,8.533246161278912,76.81922333828182
2020-03-21,South Africa,,7926.0,6590.0,525.0,635604.0,134443.0,6645.0,2.9188187709355553,64.2914982304013
2020-06-19,Russia,330828.0,4100.0,31432.0,279.0,566994.0,347493.0,,4.613454033186441,59.26018112555701
2020-06-07,India,230144.0,6374.0,40426.0,498.0,896429.0,124460.0,2921.0,8.231290112354301,18.107488140208496
2020-08-20,China,910294.0,6004.0,49584.0,835.0,521866.0,185084.0,8166.0,6.4381881918453345,3.4411045904524595
2020-08-27,USA,267751.0,5521.0,22127.0,435.0,489660.0,204228.0,7244.0,3.599218994953346,48.86771313278885
2020-02-06,Germany,216194.0,9799.0,,815.0,,265076.0,,,98.81586072497849
2020-05-29,Germany,356930.0,7155.0,7715.0,215.0,233354.0,414686.0,8502.0,9.960980943632757,19.575990423342017
2020-08-24,,388550.0,3297.0,3817.0,686.0,277755.0,9778.0,9306.0,7.418479954138819,53.687205443912354
2020-07-13,India,,2633.0,29493.0,827.0,266634.0,285177.0,1321.0,6.145226527800291,67.09792946445508
2020-11-11,,,3890.0,17454.0,968.0,520853.0,141376.0,4375.0,8.279113804335157,48.36777165223881
2020-09-04,South Africa,451598.0,791.0,4600.0,,312148.0,257589.0,9158.0,4.4203033877217015,50.6933806597194
2020-03-18,USA,7399.0,9191.0,24690.0,886.0,453850.0,,8886.0,9.500640046466854,66.1227504273594
2020-02-15,Germany,514242.0,151.0,42750.0,136.0,96849.0,243933.0,5005.0,5.520212286956921,81.49054970049721
2020-08-29,USA,651100.0,3063.0,33762.0,977.0,129213.0,,8462.0,3.268721496262885,33.32876134824302
2020-01-31,Germany,,6367.0,37499.0,611.0,661737.0,407623.0,5636.0,0.8601997757163227,89.92752316177157
2020-08-10,,98662.0,7904.0,22452.0,594.0,272047.0,463735.0,5220.0,3.7569521924722347,48.49008728830264
2020-12-10,,295761.0,,7670.0,279.0,145639.0,2521.0,9603.0,5.686383770365704,66.18774721746662
2020-08-06,Germany,662858.0,4599.0,21151.0,131.0,219493.0,,3027.0,7.032481387332442,10.651363408243864
2020-06-03,Brazil,889258.0,7408.0,17341.0,392.0,780765.0,84622.0,3124.0,8.751166929110733,49.24792863778159
2020-08-30,Germany,772592.0,2977.0,29604.0,480.0,778162.0,117257.0,1753.0,9.439608353238148,1.6106446157340915
2020-06-27,South Africa,916283.0,842.0,,512.0,813038.0,114647.0,8186.0,1.0245384618112774,39.10247388400395
2020-07-27,Italy,373221.0,3793.0,18538.0,627.0,647404.0,131855.0,5099.0,6.009049859978148,5.4484200568946655
2020-12-10,,837056.0,1659.0,17015.0,418.0,476192.0,42666.0,4335.0,,89.69808376555785
2020-06-02,China,796060.0,8789.0,,201.0,657620.0,147870.0,3285.0,1.7206381699335882,67.28051208730356
,Brazil,393545.0,5162.0,49849.0,651.0,161339.0,205163.0,8552.0,,79.18763562297644
2020-11-28,China,300763.0,6446.0,49183.0,657.0,,338447.0,8925.0,3.3483363558027515,
2020-03-29,India,7032.0,4270.0,15852.0,461.0,443276.0,263247.0,851.0,0.7741733198591338,85.1897738445768
2020-02-14,Russia,703454.0,3603.0,46258.0,777.0,16833.0,447259.0,859.0,0.658659911671422,87.30405898176905
2020-02-25,China,300178.0,6764.0,21258.0,,115256.0,70845.0,1350.0,7.592129804432501,35.68182398420221
2020-01-28,India,626946.0,1216.0,38330.0,913.0,3498.0,,4918.0,,
,South Africa,907555.0,2291.0,41508.0,151.0,387884.0,452258.0,5730.0,7.151216782303686,50.82407086874002
2020-09-12,China,515882.0,3811.0,2248.0,896.0,196382.0,336314.0,326.0,6.852781545363933,4.2243495042121655
,Brazil,872590.0,4993.0,,221.0,10518.0,235784.0,2120.0,1.3431229977918668,99.5768296964466
2020-05-10,Italy,579552.0,5142.0,27410.0,78.0,733397.0,274279.0,993.0,1.5156525652372754,35.918123399332416
2020-11-07,China,618408.0,6862.0,9895.0,199.0,22254.0,381577.0,,2.524837242071165,47.0843313356726
2020-01-30,Brazil,47850.0,9123.0,6406.0,761.0,230684.0,193020.0,,3.9910058696468975,75.47570781346512
2020-10-28,Germany,529010.0,6533.0,33924.0,98.0,605726.0,97580.0,9372.0,9.39176224937632,29.751350092537155
2020-04-27,,279916.0,7526.0,,977.0,754381.0,348625.0,1964.0,6.738923613829444,20.163142355436136
2020-03-02,USA,348249.0,2978.0,41303.0,911.0,418761.0,190828.0,6601.0,2.551719344500346,12.745012098174724
2020-09-17,,434895.0,5347.0,5295.0,212.0,396561.0,39404.0,2781.0,0.5598410182733993,
2020-08-25,South Africa,986275.0,7933.0,,142.0,211978.0,264733.0,7019.0,6.842239308063731,0.5498287502755494
2020-11-18,USA,4576.0,4595.0,28038.0,701.0,785254.0,206639.0,2905.0,6.2531847081605205,70.95206910038293
2020-09-30,South Africa,682067.0,6211.0,38922.0,388.0,449582.0,9695.0,8290.0,6.757634183621369,46.13895004691037
2020-10-24,India,361548.0,9955.0,9136.0,812.0,253442.0,212135.0,243.0,2.611796540585798,53.18228256480294
2020-04-28,South Africa,434848.0,2170.0,13213.0,373.0,702081.0,267866.0,4037.0,5.169632172253634,26.320464889234763
2020-03-23,Italy,565764.0,,12072.0,51.0,846261.0,242778.0,7938.0,3.61702801391489,17.82530549885625
2020-10-06,China,248292.0,9368.0,43010.0,966.0,880199.0,49874.0,9692.0,8.176989389457452,
2020-10-25,Italy,423501.0,3021.0,36053.0,623.0,510622.0,394057.0,5494.0,0.6939666211866791,21.027353362636404
2020-12-27,USA,810586.0,,27431.0,134.0,107399.0,149803.0,,,78.00859584174765
,Russia,413270.0,7836.0,42290.0,410.0,533930.0,387245.0,7701.0,6.029537441703691,20.367251951174136
,Brazil,279309.0,1185.0,2003.0,984.0,345519.0,645.0,7795.0,2.052237770740215,61.26831030547487
2020-10-15,Russia,14439.0,,19999.0,469.0,613505.0,,,6.727134359728744,64.3872064064108
,India,380355.0,3447.0,31279.0,111.0,457749.0,40983.0,1047.0,1.36772503200153,50.56455910215004
2020-12-07,India,568806.0,3991.0,42747.0,,203643.0,29402.0,4378.0,0.22812291874703128,99.67907652739626
2020-11-12,Italy,219123.0,9130.0,10438.0,784.0,708742.0,311302.0,9507.0,8.634945328451202,37.584301125276255
2020-06-17,Brazil,551250.0,4899.0,14227.0,744.0,690395.0,490501.0,9578.0,,88.33211451554949
2020-10-06,Italy,971438.0,1935.0,3672.0,43.0,377164.0,298613.0,6544.0,1.5684898306103234,
2020-10-07,China,763445.0,8825.0,7458.0,396.0,,322720.0,6711.0,1.7270902574579983,33.72108724538062
2020-02-26,Germany,299907.0,9445.0,,985.0,154655.0,276052.0,,8.858953940345648,14.536712089713767
2020-11-27,Brazil,116189.0,9274.0,3479.0,584.0,808537.0,60269.0,9929.0,6.544314061468121,60.36245213506163
2020-07-13,Germany,110290.0,1285.0,14887.0,,,42231.0,8613.0,,63.82573001423469
2020-11-01,Russia,981598.0,,51.0,742.0,,307365.0,6992.0,8.000403233779064,45.35039845130123
2020-05-11,China,897246.0,7479.0,2159.0,544.0,42281.0,405931.0,8062.0,7.675426850281692,72.01610496520077
2020-11-25,,805896.0,5255.0,4390.0,,79351.0,38398.0,3801.0,4.998206595750823,86.76524545079926
2020-06-03,South Africa,959540.0,1885.0,20035.0,475.0,89932.0,62372.0,5362.0,8.208048987061455,77.65593101109458
2020-01-25,Germany,123980.0,5062.0,28491.0,409.0,417528.0,297468.0,5473.0,4.126525384418517,24.166235692456127
2020-11-28,USA,227021.0,7066.0,16080.0,579.0,339924.0,,9603.0,8.270004970323544,
2020-02-22,Russia,688630.0,3022.0,,,698028.0,138459.0,4570.0,7.577412916871228,38.02765540457202
2020-05-10,Germany,42299.0,,45520.0,996.0,579940.0,481924.0,2452.0,6.784386255960511,20.37662595319999
2020-12-13,China,741165.0,1547.0,47361.0,661.0,393174.0,,,,
2020-12-14,Germany,31541.0,4204.0,22149.0,803.0,273862.0,30795.0,9542.0,,23.80456768603152
2020-08-06,India,335689.0,,15339.0,101.0,96219.0,389943.0,5163.0,5.067876247750792,99.57278554586682
2020-08-26,,475759.0,1368.0,29305.0,185.0,241198.0,393064.0,,4.615428669259098,78.32503403884064
2020-06-24,USA,747358.0,1757.0,1354.0,950.0,424644.0,168501.0,6801.0,9.902463333834756,86.00170700111065
2020-05-01,India,129188.0,9709.0,5620.0,930.0,233367.0,325249.0,3340.0,5.043978298304701,92.21468968506608
2020-05-14,India,208150.0,4917.0,3754.0,24.0,,265945.0,3844.0,0.31986205403667034,66.50009915983244
2020-09-09,,476186.0,3484.0,16593.0,71.0,157562.0,251393.0,639.0,6.264678690818942,
,Italy,816197.0,3052.0,16167.0,592.0,761597.0,138485.0,9766.0,7.280108450276379,75.85260694755426
2020-10-20,Italy,810201.0,8382.0,22555.0,572.0,309495.0,246923.0,8096.0,,1.5611466627185266
2020-10-19,Brazil,219073.0,932.0,33005.0,,41001.0,372519.0,8151.0,6.32684726722827,11.323043921065889
2020-02-22,Russia,480620.0,4237.0,41295.0,753.0,387194.0,17665.0,8377.0,0.19457117198508844,2.9584458313497763
2020-07-10,USA,544444.0,,40843.0,569.0,802842.0,469608.0,5400.0,1.1974433581119204,13.544511628112854
2020-02-10,Russia,741196.0,3238.0,8691.0,331.0,576973.0,358780.0,1318.0,1.612400491580137,75.20042396411446
2020-07-29,China,443697.0,565.0,9756.0,888.0,468114.0,371535.0,,2.112613530268437,88.54805685321432
2020-06-21,USA,668795.0,5378.0,36308.0,568.0,,8187.0,3259.0,7.997768971550031,27.88402804618284
2020-11-22,Brazil,725010.0,5558.0,9327.0,96.0,613835.0,64989.0,3483.0,,11.912719658509285
2020-05-21,Germany,701696.0,9326.0,,726.0,,25784.0,3019.0,3.123623227708606,27.29596886564106
2020-03-02,India,953639.0,743.0,43308.0,830.0,142463.0,311598.0,4779.0,7.5558744097772825,64.71137524430047
2020-03-11,USA,73631.0,8864.0,40025.0,,289143.0,144877.0,9759.0,4.124365745213561,35.02030402796081
2020-10-09,,824341.0,8722.0,28900.0,10.0,537240.0,303859.0,8766.0,,96.11460241328898
2020-08-21,India,593775.0,5409.0,16533.0,908.0,212848.0,315555.0,1324.0,5.85126445760635,13.097879643642074
2020-02-25,China,938972.0,8753.0,31881.0,162.0,412498.0,120451.0,4404.0,1.3006768650465006,99.03425237944137
2020-02-19,Russia,485825.0,5629.0,27782.0,282.0,874427.0,,9404.0,5.716642799691791,1.2451691447809998
2020-09-19,Germany,309799.0,,44488.0,728.0,624639.0,253940.0,5937.0,7.796381076219003,45.16929657289813
2020-02-16,,427557.0,301.0,1624.0,871.0,709714.0,335255.0,,,25.18117731806091
2020-10-30,South Africa,767023.0,3767.0,40429.0,834.0,17942.0,369873.0,8729.0,0.6705260694923865,56.628546912501434
,Germany,719542.0,4280.0,20812.0,,1722.0,235354.0,7554.0,,9.655083198107206
2020-02-18,Germany,51786.0,7506.0,7529.0,856.0,430036.0,28093.0,4953.0,6.524639830079667,87.58228751290291
2020-02-20,India,68304.0,8701.0,20653.0,44.0,785057.0,74625.0,9766.0,3.1545300284478914,13.652640041129704
2020-12-26,China,365750.0,6962.0,27860.0,969.0,391529.0,226062.0,8384.0,4.510256111930387,58.738933243945134
2020-05-29,China,,5429.0,13654.0,592.0,,22474.0,9378.0,0.2009086254429604,3.334686305454315
2020-05-28,USA,645226.0,7248.0,,254.0,894207.0,270298.0,8666.0,6.9349800616184005,31.099209714040978
2020-10-27,Russia,427195.0,3445.0,3947.0,66.0,780534.0,499703.0,4269.0,8.832801315120127,14.97229022767449
2020-12-12,South Africa,484103.0,2203.0,7899.0,917.0,411610.0,153136.0,7378.0,9.768596478129549,97.78466457450338
2020-12-26,China,867413.0,2834.0,13372.0,613.0,419685.0,252271.0,2437.0,8.305333489557631,1.2021367630408952
2020-10-07,USA,55107.0,,37682.0,973.0,860473.0,224494.0,4552.0,0.3177626242387821,35.2395340512961
2020-05-30,South Africa,522058.0,2479.0,30373.0,602.0,105747.0,160470.0,1354.0,6.518539681768095,
2020-02-19,Italy,245191.0,9715.0,39435.0,41.0,847770.0,363810.0,3400.0,4.956592463138698,65.73735915817531
,Italy,,4856.0,2263.0,,5492.0,174941.0,7196.0,9.378954932139154,5.637796674704509
2020-08-01,South Africa,350041.0,434.0,26188.0,815.0,,9646.0,,9.021388646939851,81.0617771677262
2020-06-15,Italy,72577.0,1706.0,36583.0,785.0,116359.0,59671.0,,9.880461743822073,46.65237967068157
